,num_passengers,purchase_lead,length_of_stay,flight_hour,add_ons_count,flight_duration,flight_day,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9,booking_origin_0,booking_origin_1,booking_origin_2,booking_origin_3,booking_origin_4,booking_origin_5,booking_origin_6,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,departure_city_0,departure_city_1,departure_city_2,departure_city_3,departure_city_4,departure_city_5,departure_city_6,arrival_city_0,arrival_city_1,arrival_city_2,arrival_city_3,arrival_city_4,arrival_city_5,arrival_city_6,is_weekend,booking_urgency,long_haul,is_AM,departure_country_0,departure_country_1,departure_country_2,departure_country_3,departure_country_4,arrival_country_0,arrival_country_1,arrival_country_2,arrival_country_3,arrival_country_4,sales_channel_Mobile,trip_type_CircleTrip,trip_type_OneWay,trip_type_RoundTrip
35383,1.1166046730975012,-0.006936491009936099,-0.8282822569920967,0.6086952058097841,1.4776034040072414,-1.1225527266413642,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
7049,1.7042173666913192,1.325692145700066,1.0786758732989514,-0.9007216998172387,-0.29911905412201495,0.8732933577577402,7,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
42348,1.7042173666913192,0.979757090352674,-0.6372779219856636,-0.6766107939409205,1.4776034040072414,1.0798180089877247,7,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
33430,-0.7613985763745363,-0.20147186745635695,-1.0639330857182203,0.27723331018981234,-0.29911905412201495,-0.2942385919163512,5,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
22406,1.1166046730975012,0.9316316643036724,0.9948689657296641,1.2174137144075752,-0.29911905412201495,0.8732933577577402,7,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
21663,-0.7613985763745363,-0.1445939829606196,0.7544331518807158,0.9209262596682888,0.6569995985961722,1.0798180089877247,6,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3881,-0.7613985763745363,-0.3714883353710078,0.6871159166292744,-1.7150767401932572,-1.5108170509771273,-0.5399461303329668,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5885,-0.7613985763745363,-0.808642223391033,1.134933592472125,0.7669686366156055,-0.29911905412201495,-1.5687005871974498,7,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
37780,1.1166046730975012,-1.180816007907414,-0.8282822569920967,0.44563779509228063,-0.29911905412201495,-1.274333431606884,5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10173,-0.7613985763745363,-0.44386992843240186,0.9948689657296641,-1.7150767401932572,-0.29911905412201495,0.8732933577577402,6,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
26637,-0.7613985763745363,-1.6590571691453444,-1.3674014856850494,2.0347199501467994,1.4776034040072414,1.0798180089877247,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
19602,-0.7613985763745363,0.7091353187064009,1.9143033682935755,0.6086952058097841,-0.29911905412201495,1.0798180089877247,5,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
13758,-0.7613985763745363,-1.2421718467248726,1.404461869699961,-0.46656261260773185,1.4776034040072414,1.0798180089877247,5,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1
16196,-0.7613985763745363,0.024773101232360237,0.6508783927531078,-0.46656261260773185,-1.5108170509771273,-0.6638620900086041,6,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35043,1.7042173666913192,-0.5499738433179475,-0.8282822569920967,1.7726250821598701,-0.29911905412201495,1.0798180089877247,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
9282,1.1166046730975012,-1.180816007907414,0.7544331518807158,-1.1430031266458724,-0.29911905412201495,1.0798180089877247,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
11337,1.1166046730975012,-0.1445939829606196,0.3847091583531292,-1.7150767401932572,0.6569995985961722,-1.4039123824502293,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
35971,1.1166046730975012,0.5466387644163654,-0.8282822569920967,1.3605692390867379,0.6569995985961722,-1.5180984063261602,5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
12849,1.1166046730975012,-0.7026444811532038,1.1864842388123447,-0.46656261260773185,-0.29911905412201495,0.09970522980350549,3,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
46798,1.1166046730975012,1.7833998279805934,-0.6372779219856636,2.162449058220435,-0.29911905412201495,0.09970522980350549,6,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
4368,-0.7613985763745363,1.3308248908470035,1.0587389815160273,0.6086952058097841,0.6569995985961722,0.8732933577577402,4,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
43999,1.1166046730975012,0.7826823794839637,-0.6372779219856636,1.0709625451579436,1.4776034040072414,0.9469511485926131,6,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
5457,-0.7613985763745363,0.6396901023372408,0.6508783927531078,-0.2678472719856564,0.6569995985961722,0.8732933577577402,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4499,-0.7613985763745363,-0.808642223391033,1.0979988962951575,-0.46656261260773185,0.6569995985961722,-1.5180984063261602,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
41091,-0.7613985763745363,-0.44386992843240186,-0.8282822569920967,-0.07853659432621089,0.6569995985961722,1.0798180089877247,2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
10981,-0.7613985763745363,-1.3088241824391615,1.1167412476721235,-1.4102044758068109,-1.5108170509771273,-1.274333431606884,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26980,-0.7613985763745363,0.3457692616164084,-1.3674014856850494,2.162449058220435,-0.29911905412201495,-1.5687005871974498,3,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
44776,1.5535771742530113,-0.44386992843240186,-0.6372779219856636,-1.4102044758068109,-1.5108170509771273,-0.6638620900086041,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
35618,1.1166046730975012,1.5650868435472,-0.8282822569920967,1.0709625451579436,0.6569995985961722,0.09970522980350549,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
13302,1.1166046730975012,0.507209264218644,0.872060556005321,0.6086952058097841,-0.29911905412201495,0.8732933577577402,3,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
7327,-0.7613985763745363,-0.6384429410362156,1.4686786151202014,-0.6766107939409205,-0.29911905412201495,1.0798180089877247,6,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1
31746,1.1166046730975012,-0.6384429410362156,-1.0639330857182203,0.44563779509228063,-0.29911905412201495,-0.5399461303329668,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
10394,-0.7613985763745363,1.6198830455521747,0.5297180839570429,-0.46656261260773185,-0.29911905412201495,0.8732933577577402,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
16099,-0.7613985763745363,1.3761414044966942,0.4362094405272504,-0.07853659432621089,1.4776034040072414,1.0798180089877247,7,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
22730,-0.7613985763745363,-0.056406554338386976,0.5723895110409859,0.9209262596682888,-0.29911905412201495,0.8732933577577402,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
15770,-0.7613985763745363,0.07059634664798108,0.4844262509611635,1.0709625451579436,0.6569995985961722,1.0798180089877247,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
9981,-0.7613985763745363,-0.1445939829606196,0.6508783927531078,1.7726250821598701,-0.29911905412201495,-1.1225527266413642,6,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
44663,1.1166046730975012,1.6525488790524867,-0.6372779219856636,-0.07853659432621089,1.4776034040072414,-0.2942385919163512,6,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
11700,-0.7613985763745363,1.688398472327315,0.5723895110409859,-1.7150767401932572,-0.29911905412201495,0.8732933577577402,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
43455,-0.7613985763745363,-1.0707901699772358,-0.6372779219856636,-0.07853659432621089,-1.5108170509771273,-1.274333431606884,4,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32996,1.7042173666913192,0.8960672857239992,-1.0639330857182203,-1.7150767401932572,0.6569995985961722,-0.5399461303329668,5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
27960,1.1166046730975012,0.48697226062026855,-1.3674014856850494,-0.9007216998172387,-1.5108170509771273,-0.5399461303329668,6,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1
38231,1.1166046730975012,-0.18214992866796273,-0.8282822569920967,1.2174137144075752,1.4776034040072414,-0.5399461303329668,7,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
18,-0.7613985763745363,0.21039785488816493,1.9837772773210547,-0.07853659432621089,-0.29911905412201495,-1.1757571730877157,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
40498,-0.7613985763745363,0.11450178654568811,-0.8282822569920967,0.10279385556032979,-0.29911905412201495,-1.1225527266413642,6,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
28357,-0.7613985763745363,0.3457692616164084,-1.3674014856850494,0.6086952058097841,-1.5108170509771273,-1.1225527266413642,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
42699,-0.7613985763745363,-0.6699670686553626,-0.6372779219856636,0.7669686366156055,-0.29911905412201495,-0.5399461303329668,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9092,-0.7613985763745363,0.24901396398380712,1.1864842388123447,0.27723331018981234,1.4776034040072414,1.0798180089877247,3,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
40513,1.1166046730975012,1.119946148688458,-0.8282822569920967,-0.2678472719856564,-1.5108170509771273,-1.1225527266413642,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
34791,1.1166046730975012,-1.4629623565409806,-1.0639330857182203,2.0347199501467994,0.6569995985961722,0.8732933577577402,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
48006,1.1166046730975012,-1.0707901699772358,-0.6372779219856636,-0.46656261260773185,-1.5108170509771273,-1.274333431606884,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
17249,-0.7613985763745363,0.28630495033123887,0.7857944498076616,0.7669686366156055,-0.29911905412201495,1.0798180089877247,3,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
29039,-0.7613985763745363,-0.46928483980074487,-1.3674014856850494,0.7669686366156055,-1.5108170509771273,-1.5913425108228103,2,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
46758,1.1166046730975012,-0.6384429410362156,-0.6372779219856636,-2.0890309536907217,-0.29911905412201495,0.09970522980350549,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1
33225,1.8365725195649567,0.024773101232360237,-1.0639330857182203,0.44563779509228063,-0.29911905412201495,-0.6638620900086041,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
38054,1.1166046730975012,-0.09076675994538941,-0.8282822569920967,0.27723331018981234,1.4776034040072414,-1.4039123824502293,3,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1
41045,-0.7613985763745363,-0.607985793394677,-0.8282822569920967,-0.6766107939409205,-0.29911905412201495,-1.1225527266413642,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
12383,-0.7613985763745363,-0.03965042467741372,0.721584303535813,1.2174137144075752,0.6569995985961722,0.5320713250972763,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
5977,-0.7613985763745363,0.42399981985832136,0.3847091583531292,1.6379678134805775,0.6569995985961722,-0.2942385919163512,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
41661,1.5535771742530113,0.024773101232360237,-0.8282822569920967,-0.2678472719856564,-1.5108170509771273,-1.5913425108228103,5,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
45257,-0.7613985763745363,-0.12633067812064233,-0.6372779219856636,0.9209262596682888,-1.5108170509771273,-0.5399461303329668,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
29873,-0.7613985763745363,-1.5542265525000136,-1.0639330857182203,-0.46656261260773185,0.6569995985961722,-0.5399461303329668,5,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45116,-0.7613985763745363,1.6805115912891357,-0.6372779219856636,-0.2678472719856564,-0.29911905412201495,0.09970522980350549,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1
40823,-0.7613985763745363,0.5658571023107947,-0.8282822569920967,-0.6766107939409205,-0.29911905412201495,1.0798180089877247,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
39534,1.5535771742530113,1.9755837632084452,-0.8282822569920967,0.10279385556032979,-1.5108170509771273,-0.5399461303329668,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
23023,-0.7613985763745363,-0.41912345457456995,0.7857944498076616,1.0709625451579436,-0.29911905412201495,-1.5913425108228103,6,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
46897,1.1166046730975012,-0.006936491009936099,-0.6372779219856636,0.10279385556032979,-0.29911905412201495,0.09970522980350549,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
8144,-0.7613985763745363,0.4559244822801654,0.6508783927531078,-1.1430031266458724,0.6569995985961722,-1.1757571730877157,4,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
3633,-0.7613985763745363,-0.09076675994538941,1.7744637524629234,-0.6766107939409205,-0.29911905412201495,1.0798180089877247,6,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1
43539,1.1166046730975012,-1.7829160915564075,-0.6372779219856636,-0.6766107939409205,-1.5108170509771273,-1.5180984063261602,4,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
39574,1.5535771742530113,1.434249193430494,-0.8282822569920967,-0.46656261260773185,-0.29911905412201495,-0.5399461303329668,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
26053,-0.7613985763745363,-1.180816007907414,-1.7845552207709512,0.10279385556032979,0.6569995985961722,-0.5399461303329668,4,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1
34858,-0.7613985763745363,-2.4534602183181757,-1.0639330857182203,-0.9007216998172387,-1.5108170509771273,-1.4377534015961795,6,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
43410,-0.7613985763745363,-1.0707901699772358,-0.6372779219856636,0.7669686366156055,-0.29911905412201495,1.0798180089877247,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
1723,-0.7613985763745363,0.5940976460234717,0.7544331518807158,-2.0890309536907217,-0.29911905412201495,1.0798180089877247,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
48139,-0.7613985763745363,0.5270936651284731,-0.6372779219856636,-0.2678472719856564,0.6569995985961722,-1.1225527266413642,5,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
5612,-0.7613985763745363,0.41315376572760404,1.7274805291321464,-0.07853659432621089,1.4776034040072414,0.09970522980350549,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
21229,-0.7613985763745363,-0.8470567960572152,0.4844262509611635,-1.1430031266458724,-0.29911905412201495,0.8732933577577402,6,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1
5230,1.1166046730975012,-0.006936491009936099,0.8157851913935359,0.27723331018981234,0.6569995985961722,-1.1225527266413642,5,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7936,-0.7613985763745363,-1.5542265525000136,0.4844262509611635,0.44563779509228063,-0.29911905412201495,0.8732933577577402,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1
20408,-0.7613985763745363,0.7091353187064009,0.5297180839570429,-0.07853659432621089,1.4776034040072414,1.0798180089877247,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1
